27/11:11:39:386,-1.0124664,0.009933472,12.160355
27/11:11:39:397,-0.96128845,0.011123657,12.19487
27/11:11:39:409,-1.0410309,0.053970337,12.171066
27/11:11:39:417,-0.9910431,0.009933472,12.205582
27/11:11:39:428,-1.0326996,0.02659607,12.209152
27/11:11:39:437,-1.0326996,0.003982544,12.159164
27/11:11:39:448,-1.0184174,-7.7819824E-4,12.179398
27/11:11:39:460,-1.0315094,0.023025513,12.272232
27/11:11:39:468,-1.1064911,0.040878296,12.207962
27/11:11:39:479,-0.88749695,0.036117554,12.105606
27/11:11:39:488,-1.0434113,0.027786255,12.299606
27/11:11:39:499,-1.0326996,0.059921265,12.156784
27/11:11:39:510,-1.0957794,0.011123657,12.181778
27/11:11:39:519,-1.0707855,0.012313843,12.202011
27/11:11:39:529,-1.0910187,-0.034103394,12.172256
27/11:11:39:539,-1.0148468,0.003982544,12.200821
27/11:11:39:550,-1.0088959,0.044448853,12.279373
27/11:11:39:565,-1.0326996,-0.034103394,12.124649
27/11:11:39:569,-1.0017548,0.070632935,12.205582
27/11:11:39:579,-1.0196075,0.032546997,12.234146
27/11:11:39:589,-1.0695953,0.07182312,12.173447
27/11:11:39:599,-1.1326752,4.119873E-4,12.155594
27/11:11:39:611,-1.1433868,-0.055526733,12.096085
27/11:11:39:620,-1.1100616,-0.006729126,12.221054
27/11:11:39:630,-1.0446014,-0.055526733,12.215103
27/11:11:39:639,-1.0338898,0.044448853,12.224625
27/11:11:39:650,-1.0184174,0.05039978,12.218674
27/11:11:39:666,-1.0231781,0.05278015,12.147263
27/11:11:39:674,-1.048172,0.07896423,12.266281
27/11:11:39:682,-1.048172,4.119873E-4,12.1306
27/11:11:39:689,-1.0576935,0.08610535,12.182968
27/11:11:39:701,-1.1160126,0.030166626,12.142502
27/11:11:39:711,-1.09935,-0.031723022,12.207962
27/11:11:39:720,-1.0112762,-0.018630981,12.255569
27/11:11:39:730,-0.9993744,0.02897644,12.143692
27/11:11:39:739,-1.0434113,0.044448853,12.211533
27/11:11:39:767,-1.0136566,0.05039978,12.227005
27/11:11:39:770,-1.0207977,0.021835327,12.191299
27/11:11:39:773,-1.0624542,0.056350708,12.159164
27/11:11:39:780,-1.0636444,0.06111145,12.174637
27/11:11:39:790,-1.1457672,0.027786255,12.175827
27/11:11:39:800,-1.1291046,0.057540894,12.198441
27/11:11:39:811,-1.048172,-0.004348755,12.163925
27/11:11:39:819,-1.067215,-0.0055389404,12.187729
27/11:11:39:830,-1.067215,0.009933472,12.167496
27/11:11:39:840,-1.010086,-0.004348755,12.150833
27/11:11:39:850,-1.0005646,0.023025513,12.228195
27/11:11:39:869,-1.029129,0.020645142,12.227005
27/11:11:39:871,-1.0969696,0.013504028,12.221054
27/11:11:39:883,-1.1398163,0.08848572,12.180588
27/11:11:39:892,-1.1195831,0.01826477,12.191299
27/11:11:39:901,-1.1053009,4.119873E-4,12.221054
27/11:11:39:911,-1.0719757,0.0016021729,12.168686
27/11:11:39:920,-1.03508,0.027786255,12.215103
27/11:11:39:931,-1.0588837,0.009933472,12.209152
27/11:11:39:941,-1.0077057,0.027786255,12.19487
27/11:11:39:951,-1.029129,0.040878296,12.159164
27/11:11:39:961,-1.0874481,0.045639038,12.180588
27/11:11:39:971,-1.1088715,-0.0019683838,12.147263
27/11:11:39:981,-1.0553131,0.0075531006,12.199631
27/11:11:39:993,-1.0457916,-0.010299683,12.2043915
27/11:11:40:1,-1.0303192,-0.015060425,12.1853485
27/11:11:40:11,-1.0255585,0.02897644,12.19487
27/11:11:40:21,-1.0374603,0.0027923584,12.152023
27/11:11:40:32,-1.0326996,0.0027923584,12.2365265
27/11:11:40:44,-1.0838776,0.03492737,12.250809
27/11:11:40:51,-1.0850677,0.008743286,12.198441
27/11:11:40:62,-1.0791168,0.006362915,12.140121
27/11:11:40:71,-1.0446014,0.03492737,12.123459
27/11:11:40:82,-1.0148468,0.012313843,12.165115
27/11:11:40:93,-1.0850677,-0.015060425,12.228195
27/11:11:40:102,-1.0743561,0.032546997,12.181778
27/11:11:40:112,-1.0326996,-0.0019683838,12.209152
27/11:11:40:122,-1.0541229,0.025405884,12.231766
27/11:11:40:132,-1.0826874,0.017074585,12.179398
27/11:11:40:144,-1.0660248,0.07539368,12.152023
27/11:11:40:152,-1.061264,0.030166626,12.190109
27/11:11:40:162,-1.0386505,0.03968811,12.186539
27/11:11:40:173,-1.0243683,0.049209595,12.216293
27/11:11:40:183,-1.0719757,0.0158844,12.207962
27/11:11:40:195,-1.0576935,0.03968811,12.112747
27/11:11:40:203,-1.0005646,0.05278015,12.168686
27/11:11:40:213,-1.0243683,0.02897644,12.157974
27/11:11:40:223,-1.0469818,0.045639038,12.19249
27/11:11:40:234,-1.0398407,0.01826477,12.178207
27/11:11:40:244,-1.0588837,0.024215698,12.207962
27/11:11:40:253,-1.0374603,0.055160522,12.186539
27/11:11:40:264,-1.0981598,-0.0019683838,12.210342
27/11:11:40:273,-1.0850677,0.045639038,12.219864
27/11:11:40:285,-1.0469818,0.014694214,12.181778
27/11:11:40:296,-0.97795105,-0.011489868,12.160355
27/11:11:40:304,-1.0315094,-0.004348755,12.2365265
27/11:11:40:314,-1.0493622,0.030166626,12.213913
27/11:11:40:324,-1.0338898,0.011123657,12.160355
27/11:11:40:334,-1.0731659,0.032546997,12.202011
27/11:11:40:351,-1.0791168,0.059921265,12.177017
27/11:11:40:354,-1.0505524,0.03492737,12.207962
27/11:11:40:367,-1.0565033,0.038497925,12.159164
27/11:11:40:380,-1.0362701,0.0158844,12.179398
27/11:11:40:384,-1.067215,0.021835327,12.152023
27/11:11:40:395,-1.0326996,0.057540894,12.205582
27/11:11:40:404,-1.0303192,0.01826477,12.19725
27/11:11:40:415,-1.0398407,0.012313843,12.12941
27/11:11:40:428,-1.061264,0.059921265,12.19249
27/11:11:40:435,-1.061264,0.02659607,12.206772
27/11:11:40:445,-1.0814972,0.025405884,12.199631
27/11:11:40:455,-1.029129,0.038497925,12.152023
27/11:11:40:528,-1.0648346,0.013504028,12.152023
27/11:11:40:532,-1.0410309,-0.018630981,12.155594
27/11:11:40:534,-1.0767365,0.05278015,12.207962
27/11:11:40:536,-1.0219879,0.053970337,12.141312
27/11:11:40:537,-1.048172,0.021835327,12.19725
27/11:11:40:539,-1.0707855,0.043258667,12.165115
27/11:11:40:541,-1.0410309,0.023025513,12.144882
27/11:11:40:543,-1.0588837,0.023025513,12.187729
27/11:11:40:545,-1.080307,0.057540894,12.173447
27/11:11:40:555,-1.0541229,0.040878296,12.172256
27/11:11:40:565,-1.0326996,-0.006729126,12.146072
27/11:11:40:576,-1.0434113,0.012313843,12.211533
27/11:11:40:585,-1.0196075,0.024215698,12.135361
27/11:11:40:599,-1.0398407,0.0158844,12.12941
27/11:11:40:605,-1.0326996,0.03135681,12.179398
27/11:11:40:615,-1.0184174,0.023025513,12.231766
27/11:11:40:629,-1.080307,0.03135681,12.190109
27/11:11:40:635,-1.0684052,-0.004348755,12.154404
27/11:11:40:646,-1.0624542,0.017074585,12.198441
27/11:11:40:655,-1.061264,-0.0031585693,12.142502
27/11:11:40:666,-1.0541229,0.0027923584,12.150833
27/11:11:40:676,-1.0814972,0.02897644,12.161545
27/11:11:40:686,-1.0624542,0.044448853,12.107986
27/11:11:40:696,-1.0862579,0.012313843,12.213913
27/11:11:40:706,-1.0814972,-0.011489868,12.152023
27/11:11:40:716,-1.093399,0.032546997,12.202011
27/11:11:40:726,-1.0600739,0.024215698,12.210342
27/11:11:40:736,-1.0541229,0.038497925,12.218674
27/11:11:40:746,-1.0422211,0.05039978,12.216293
27/11:11:40:756,-1.0565033,0.023025513,12.247238
27/11:11:40:767,-1.0422211,0.027786255,12.186539
27/11:11:40:777,-1.067215,0.03730774,12.2043915
27/11:11:40:786,-1.0517426,0.055160522,12.213913
27/11:11:40:797,-1.0446014,0.02897644,12.174637
27/11:11:40:807,-1.0898285,0.017074585,12.218674
27/11:11:40:817,-1.0255585,0.073013306,12.229385
27/11:11:40:829,-1.0576935,-0.0079193115,12.232956
27/11:11:40:837,-1.0660248,0.05039978,12.178207
27/11:11:40:847,-1.0553131,0.07777405,12.188919
27/11:11:40:857,-1.0588837,0.03135681,12.1853485
27/11:11:40:877,-1.0588837,0.024215698,12.177017
27/11:11:40:880,-1.0719757,0.0075531006,12.167496
27/11:11:40:903,-1.0576935,0.044448853,12.160355
27/11:11:40:907,-1.0886383,0.0027923584,12.177017
27/11:11:40:912,-1.0826874,0.02659607,12.191299
